store_id,context_len,mae_all,mae_open,mae_closed,n_open,n_closed
411,256,591.4274576666666,656.7123461538459,167.0756825,26,4
414,256,375.8166831666665,401.6903923076922,207.63757375,26,4
415,256,445.96974533333344,484.76838846153845,193.778565,26,4
416,256,753.849412,810.9519576923077,382.682865,26,4
417,256,924.2055949999999,1025.441326923077,266.1733375,26,4
418,256,552.2340015133334,622.680176923077,94.33386135,26,4
419,256,576.7621272666667,653.8383807692309,75.76647949999999,26,4
421,256,1523.8813969999999,1724.372126923077,220.69165249999998,26,4
422,256,344.4366764999999,372.7983192307692,160.08599875000002,26,4
423,256,845.1022,845.1022,,30,0
424,256,1017.2154398999999,1143.8432730769232,194.13452424999997,26,4
425,256,453.4137548,509.76473461538455,87.132386,26,4
426,256,533.0954148000001,586.0184192307693,189.09588599999998,26,4
431,256,1006.3167463333332,1096.3212307692306,421.2875975,26,4
432,256,762.3799810000002,818.3085192307693,398.8444825,26,4
433,256,709.4449333333333,709.4449333333333,,30,0
435,256,313.6600287333333,353.70558846153835,53.3638905,26,4
436,256,410.23246246666673,451.05713846153856,144.87206849999998,26,4
437,256,1292.249884,1445.32215,297.280155,26,4
438,256,538.6524276666667,582.4905,253.7049575,26,4
439,256,738.1295913566665,825.3204269230768,171.389160175,26,4
440,256,352.11988146666664,381.64337692307697,160.217161,26,4
441,256,649.5907158666666,736.2219538461536,86.487669,26,4
442,256,327.7589750666667,351.0151730769231,176.59368800000001,26,4
443,256,352.45002623333335,368.22252692307694,249.92877174999998,26,4
444,256,1229.6504978666667,1359.0966153846155,388.25073399999997,26,4
445,256,945.5918523333333,1054.6221153846152,236.89514250000002,26,4
446,256,471.35632103333336,528.6292884615384,99.08203275,26,4
447,256,472.40694666666667,514.4886346153846,198.87597499999998,26,4
448,256,846.8621169999996,934.4357807692305,277.6333025,26,4
449,256,851.9884183333332,927.7351346153846,359.63476249999997,26,4
450,256,999.0549237666667,1120.5492884615387,209.34155325,26,4
451,256,336.32883200000003,357.7811076923077,196.88904000000002,26,4
452,256,503.93555166666664,544.2573384615384,241.84393749999998,26,4
453,256,2483.5739399999998,2483.5739399999998,,30,0
454,256,535.3107449,584.7516,213.94518675,26,4
455,256,732.3153239999999,807.4984692307693,243.62488,26,4
456,256,703.4005693333334,766.9469461538463,290.34912,26,4
458,256,634.7664222999999,698.1394038461538,222.84204225,26,4
459,256,808.7524323333333,878.9538846153846,352.4429925,26,4
460,256,453.57905133333344,494.15360000000004,189.84448500000002,26,4
461,256,376.50652500000007,417.363776923077,110.93438750000001,26,4
462,256,443.5809498666667,483.53826538461533,183.858399,26,4
463,256,782.6170113000001,877.3402230769232,166.91613475,26,4
464,256,869.1429866666665,933.9768461538462,447.72290000000004,26,4
465,256,666.4318713333333,721.9238692307689,305.733885,26,4
466,256,910.8828029666666,1009.0705269230771,272.66259725,26,4
467,256,1434.492894,1589.752730769231,425.303955,26,4
468,256,1045.6094556666667,1161.1230461538462,294.7711175,26,4
